Scope;Construction Element Type;ID;Construction Element Family;ConstructionElementPart;BOQCategory;BOQ;BOQDescription;Quantity;Unit;UnitPrice;TotalCost;Length;Thickness;Height;X;Y;Z;Scope_ElementType_BOQ
PRS_L0_STR;Protection Layer;49074;ProtectionWork;DOW 3cm;Protection Layers;Polystyrene Insulation(DOW) 3cm;Polystyrene Insulation(DOW) 3cm;12.749;m2;4;50.996;;;;19.725;20.803;-0.015;PRS_L0_STR_ProtectionLayer_PolystyreneInsulation(DOW)3cm
PRS_L0_STR;Protection Layer;50220;ProtectionWork;DOW 3cm LF;Protection Layers;Polystyrene Insulation(DOW) 3cm;Polystyrene Insulation(DOW) 3cm;16.694;m2;4;66.776;3.997;0.03;4.25;22.269;20.367;2.375;PRS_L0_STR_ProtectionLayer_PolystyreneInsulation(DOW)3cm
PRS_L0_STR;Protection Layer;50103;ProtectionWork;DOW 3cm LF;Protection Layers;Polystyrene Insulation(DOW) 3cm;Polystyrene Insulation(DOW) 3cm;20.352;m2;4;81.408;4.814;0.03;4.25;39.592;14.515;2.375;PRS_L0_STR_ProtectionLayer_PolystyreneInsulation(DOW)3cm
PRS_L0_STR;Protection Layer;50346;ProtectionWork;DOW 3cm LF;Protection Layers;Polystyrene Insulation(DOW) 3cm;Polystyrene Insulation(DOW) 3cm;20.359;m2;4;81.436;4.815;0.03;4.25;10.408;14.515;2.375;PRS_L0_STR_ProtectionLayer_PolystyreneInsulation(DOW)3cm
PRS_L0_STR;Protection Layer;49042;ProtectionWork;DOW 3cm;Protection Layers;Polystyrene Insulation(DOW) 3cm;Polystyrene Insulation(DOW) 3cm;22.367;m2;4;89.468;;;;43.382;25.501;-0.015;PRS_L0_STR_ProtectionLayer_PolystyreneInsulation(DOW)3cm
PRS_L0_STR;Protection Layer;48954;ProtectionWork;DOW 3cm;Protection Layers;Polystyrene Insulation(DOW) 3cm;Polystyrene Insulation(DOW) 3cm;22.368;m2;4;89.472;;;;6.618;25.501;-0.015;PRS_L0_STR_ProtectionLayer_PolystyreneInsulation(DOW)3cm
PRS_L0_STR;Protection Layer;50175;ProtectionWork;DOW 3cm LF;Protection Layers;Polystyrene Insulation(DOW) 3cm;Polystyrene Insulation(DOW) 3cm;25.427;m2;4;101.708;6.02;0.03;4.25;39.003;22.365;2.375;PRS_L0_STR_ProtectionLayer_PolystyreneInsulation(DOW)3cm
PRS_L0_STR;Protection Layer;50265;ProtectionWork;DOW 3cm LF;Protection Layers;Polystyrene Insulation(DOW) 3cm;Polystyrene Insulation(DOW) 3cm;25.435;m2;4;101.74;6.022;0.03;4.25;10.996;22.365;2.375;PRS_L0_STR_ProtectionLayer_PolystyreneInsulation(DOW)3cm
PRS_L0_STR;Protection Layer;49539;ProtectionWork;DOW 3cm;Protection Layers;Polystyrene Insulation(DOW) 3cm;Polystyrene Insulation(DOW) 3cm;35.049;m2;4;140.196;;;;29.006;12.08;-0.015;PRS_L0_STR_ProtectionLayer_PolystyreneInsulation(DOW)3cm
PRS_L0_STR;Protection Layer;49693;ProtectionWork;DOW 3cm;Protection Layers;Polystyrene Insulation(DOW) 3cm;Polystyrene Insulation(DOW) 3cm;35.068;m2;4;140.272;;;;13.281;2.284;-0.015;PRS_L0_STR_ProtectionLayer_PolystyreneInsulation(DOW)3cm
PRS_L0_STR;Protection Layer;49716;ProtectionWork;DOW 3cm;Protection Layers;Polystyrene Insulation(DOW) 3cm;Polystyrene Insulation(DOW) 3cm;35.068;m2;4;140.272;;;;36.719;2.284;-0.015;PRS_L0_STR_ProtectionLayer_PolystyreneInsulation(DOW)3cm
PRS_L0_STR;Protection Layer;49637;ProtectionWork;DOW 3cm;Protection Layers;Polystyrene Insulation(DOW) 3cm;Polystyrene Insulation(DOW) 3cm;35.238;m2;4;140.952;;;;28.996;6.819;-0.015;PRS_L0_STR_ProtectionLayer_PolystyreneInsulation(DOW)3cm
PRS_L0_STR;Protection Layer;49559;ProtectionWork;DOW 3cm;Protection Layers;Polystyrene Insulation(DOW) 3cm;Polystyrene Insulation(DOW) 3cm;37.503;m2;4;150.012;;;;21.292;12.081;-0.015;PRS_L0_STR_ProtectionLayer_PolystyreneInsulation(DOW)3cm
PRS_L0_STR;Protection Layer;49619;ProtectionWork;DOW 3cm;Protection Layers;Polystyrene Insulation(DOW) 3cm;Polystyrene Insulation(DOW) 3cm;37.831;m2;4;151.324;;;;21.29;6.818;-0.015;PRS_L0_STR_ProtectionLayer_PolystyreneInsulation(DOW)3cm
PRS_L0_STR;Protection Layer;49655;ProtectionWork;DOW 3cm;Protection Layers;Polystyrene Insulation(DOW) 3cm;Polystyrene Insulation(DOW) 3cm;42.607;m2;4;170.428;;;;37.283;6.82;-0.015;PRS_L0_STR_ProtectionLayer_PolystyreneInsulation(DOW)3cm
PRS_L0_STR;Protection Layer;49599;ProtectionWork;DOW 3cm;Protection Layers;Polystyrene Insulation(DOW) 3cm;Polystyrene Insulation(DOW) 3cm;42.722;m2;4;170.888;;;;12.729;6.82;-0.015;PRS_L0_STR_ProtectionLayer_PolystyreneInsulation(DOW)3cm
PRS_L0_STR;Protection Layer;49519;ProtectionWork;DOW 3cm;Protection Layers;Polystyrene Insulation(DOW) 3cm;Polystyrene Insulation(DOW) 3cm;43.194;m2;4;172.776;;;;37.29;12.098;-0.015;PRS_L0_STR_ProtectionLayer_PolystyreneInsulation(DOW)3cm
PRS_L0_STR;Protection Layer;49579;ProtectionWork;DOW 3cm;Protection Layers;Polystyrene Insulation(DOW) 3cm;Polystyrene Insulation(DOW) 3cm;43.427;m2;4;173.708;;;;12.734;12.097;-0.015;PRS_L0_STR_ProtectionLayer_PolystyreneInsulation(DOW)3cm
PRS_L0_STR;Protection Layer;48922;ProtectionWork;DOW 3cm;Protection Layers;Polystyrene Insulation(DOW) 3cm;Polystyrene Insulation(DOW) 3cm;44.619;m2;4;178.476;;;;29.037;32.088;-0.015;PRS_L0_STR_ProtectionLayer_PolystyreneInsulation(DOW)3cm
PRS_L0_STR;Protection Layer;49010;ProtectionWork;DOW 3cm;Protection Layers;Polystyrene Insulation(DOW) 3cm;Polystyrene Insulation(DOW) 3cm;45;m2;4;180;;;;29.002;25.489;-0.015;PRS_L0_STR_ProtectionLayer_PolystyreneInsulation(DOW)3cm
PRS_L0_STR;Protection Layer;48938;ProtectionWork;DOW 3cm;Protection Layers;Polystyrene Insulation(DOW) 3cm;Polystyrene Insulation(DOW) 3cm;47.724;m2;4;190.896;;;;21.214;32.089;-0.015;PRS_L0_STR_ProtectionLayer_PolystyreneInsulation(DOW)3cm
PRS_L0_STR;Protection Layer;48994;ProtectionWork;DOW 3cm;Protection Layers;Polystyrene Insulation(DOW) 3cm;Polystyrene Insulation(DOW) 3cm;48.15;m2;4;192.6;;;;21.248;25.49;-0.015;PRS_L0_STR_ProtectionLayer_PolystyreneInsulation(DOW)3cm
PRS_L0_STR;Protection Layer;49144;ProtectionWork;DOW 3cm;Protection Layers;Polystyrene Insulation(DOW) 3cm;Polystyrene Insulation(DOW) 3cm;50.86;m2;4;203.44;;;;31.319;17.044;-0.015;PRS_L0_STR_ProtectionLayer_PolystyreneInsulation(DOW)3cm
PRS_L0_STR;Protection Layer;49088;ProtectionWork;DOW 3cm;Protection Layers;Polystyrene Insulation(DOW) 3cm;Polystyrene Insulation(DOW) 3cm;50.959;m2;4;203.836;;;;18.746;16.966;-0.015;PRS_L0_STR_ProtectionLayer_PolystyreneInsulation(DOW)3cm
PRS_L0_STR;Protection Layer;48974;ProtectionWork;DOW 3cm;Protection Layers;Polystyrene Insulation(DOW) 3cm;Polystyrene Insulation(DOW) 3cm;51.895;m2;4;207.58;;;;12.856;25.455;-0.015;PRS_L0_STR_ProtectionLayer_PolystyreneInsulation(DOW)3cm
PRS_L0_STR;Protection Layer;49026;ProtectionWork;DOW 3cm;Protection Layers;Polystyrene Insulation(DOW) 3cm;Polystyrene Insulation(DOW) 3cm;52.56;m2;4;210.24;;;;37.098;25.491;-0.015;PRS_L0_STR_ProtectionLayer_PolystyreneInsulation(DOW)3cm
PRS_L2_STR;Protection Layer;47736;ProtectionWork;Roof Protection Layer FF;Protection Layers;Screed;Screed;1014.6;m2;13;13189.8;;;;25.503;17.286;9.3;PRS_L2_STR_ProtectionLayer_Screed
PRS_BO_STR;Protection Layer;44142;ProtectionWork;PIT Protection Layer LF;Protection Layers;Waterstop;Waterstop;3.6;m;5;18;3.6;0.2;1.8;8.802;26.125;-5.2;PRS_BO_STR_ProtectionLayer_Waterstop
PRS_BO_STR;Protection Layer;44160;ProtectionWork;PIT Protection Layer LF;Protection Layers;Waterstop;Waterstop;3.6;m;5;18;3.6;0.2;1.8;4.198;26.125;-5.2;PRS_BO_STR_ProtectionLayer_Waterstop
PRS_BO_STR;Protection Layer;44340;ProtectionWork;PIT Protection Layer LF;Protection Layers;Waterstop;Waterstop;3.6;m;5;18;3.6;0.2;1.8;45.802;26.125;-5.2;PRS_BO_STR_ProtectionLayer_Waterstop
PRS_BO_STR;Protection Layer;44358;ProtectionWork;PIT Protection Layer LF;Protection Layers;Waterstop;Waterstop;3.6;m;5;18;3.6;0.2;1.8;41.198;26.125;-5.2;PRS_BO_STR_ProtectionLayer_Waterstop
PRS_BO_STR;Protection Layer;44376;ProtectionWork;PIT Protection Layer LF;Protection Layers;Waterstop;Waterstop;3.6;m;5;18;3.6;0.2;1.8;47.102;31.856;-5.2;PRS_BO_STR_ProtectionLayer_Waterstop
PRS_BO_STR;Protection Layer;44394;ProtectionWork;PIT Protection Layer LF;Protection Layers;Waterstop;Waterstop;3.6;m;5;18;3.6;0.2;1.8;40.498;31.856;-5.2;PRS_BO_STR_ProtectionLayer_Waterstop
PRS_BO_STR;Protection Layer;44232;ProtectionWork;PIT Protection Layer LF;Protection Layers;Waterstop;Waterstop;4.041;m;5;20.205;4.041;0.2;1.2;16.763;20.779;-4.9;PRS_BO_STR_ProtectionLayer_Waterstop
PRS_BO_STR;Protection Layer;44250;ProtectionWork;PIT Protection Layer LF;Protection Layers;Waterstop;Waterstop;4.041;m;5;20.205;4.041;0.2;1.2;11.998;20.779;-4.9;PRS_BO_STR_ProtectionLayer_Waterstop
PRS_BO_STR;Protection Layer;44295;ProtectionWork;PIT Protection Layer LF;Protection Layers;Waterstop;Waterstop;4.041;m;5;20.205;4.041;0.2;1.2;38.002;20.779;-4.9;PRS_BO_STR_ProtectionLayer_Waterstop
PRS_BO_STR;Protection Layer;44313;ProtectionWork;PIT Protection Layer LF;Protection Layers;Waterstop;Waterstop;4.041;m;5;20.205;4.041;0.2;1.2;33.237;20.779;-4.9;PRS_BO_STR_ProtectionLayer_Waterstop
PRS_BO_STR;Protection Layer;44259;ProtectionWork;PIT Protection Layer LF;Protection Layers;Waterstop;Waterstop;4.116;m;5;20.58;4.116;0.2;1.2;23.892;22.802;-4.9;PRS_BO_STR_ProtectionLayer_Waterstop
PRS_BO_STR;Protection Layer;44277;ProtectionWork;PIT Protection Layer LF;Protection Layers;Waterstop;Waterstop;4.116;m;5;20.58;4.116;0.2;1.2;23.892;17.932;-4.9;PRS_BO_STR_ProtectionLayer_Waterstop
PRS_BO_STR;Protection Layer;44133;ProtectionWork;PIT Protection Layer LF;Protection Layers;Waterstop;Waterstop;4.6;m;5;23;4.6;0.2;1.8;6.5;24.324;-5.2;PRS_BO_STR_ProtectionLayer_Waterstop
PRS_BO_STR;Protection Layer;44151;ProtectionWork;PIT Protection Layer LF;Protection Layers;Waterstop;Waterstop;4.6;m;5;23;4.6;0.2;1.8;6.5;27.926;-5.2;PRS_BO_STR_ProtectionLayer_Waterstop
PRS_BO_STR;Protection Layer;44331;ProtectionWork;PIT Protection Layer LF;Protection Layers;Waterstop;Waterstop;4.6;m;5;23;4.6;0.2;1.8;43.5;24.324;-5.2;PRS_BO_STR_ProtectionLayer_Waterstop
PRS_BO_STR;Protection Layer;44349;ProtectionWork;PIT Protection Layer LF;Protection Layers;Waterstop;Waterstop;4.6;m;5;23;4.6;0.2;1.8;43.5;27.926;-5.2;PRS_BO_STR_ProtectionLayer_Waterstop
PRS_BO_STR;Protection Layer;44223;ProtectionWork;PIT Protection Layer LF;Protection Layers;Waterstop;Waterstop;4.761;m;5;23.805;4.761;0.2;1.2;14.381;18.757;-4.9;PRS_BO_STR_ProtectionLayer_Waterstop
PRS_BO_STR;Protection Layer;44241;ProtectionWork;PIT Protection Layer LF;Protection Layers;Waterstop;Waterstop;4.761;m;5;23.805;4.761;0.2;1.2;14.381;22.801;-4.9;PRS_BO_STR_ProtectionLayer_Waterstop
PRS_BO_STR;Protection Layer;44304;ProtectionWork;PIT Protection Layer LF;Protection Layers;Waterstop;Waterstop;4.761;m;5;23.805;4.761;0.2;1.2;35.619;22.801;-4.9;PRS_BO_STR_ProtectionLayer_Waterstop
PRS_BO_STR;Protection Layer;44322;ProtectionWork;PIT Protection Layer LF;Protection Layers;Waterstop;Waterstop;4.761;m;5;23.805;4.761;0.2;1.2;35.619;18.757;-4.9;PRS_BO_STR_ProtectionLayer_Waterstop
PRS_BO_STR;Protection Layer;44268;ProtectionWork;PIT Protection Layer LF;Protection Layers;Waterstop;Waterstop;4.867;m;5;24.335;4.867;0.2;1.2;21.833;20.367;-4.9;PRS_BO_STR_ProtectionLayer_Waterstop
PRS_BO_STR;Protection Layer;44286;ProtectionWork;PIT Protection Layer LF;Protection Layers;Waterstop;Waterstop;4.867;m;5;24.335;4.867;0.2;1.2;25.951;20.367;-4.9;PRS_BO_STR_ProtectionLayer_Waterstop
PRS_BO_STR;Protection Layer;44367;ProtectionWork;PIT Protection Layer LF;Protection Layers;Waterstop;Waterstop;6.6;m;5;33;6.6;0.2;1.8;43.8;30.055;-5.2;PRS_BO_STR_ProtectionLayer_Waterstop
PRS_BO_STR;Protection Layer;44385;ProtectionWork;PIT Protection Layer LF;Protection Layers;Waterstop;Waterstop;6.6;m;5;33;6.6;0.2;1.8;43.8;33.657;-5.2;PRS_BO_STR_ProtectionLayer_Waterstop
PRS_BO_STR;Protection Layer;44061;ProtectionWork;Basement Protection Layer FF;Protection Layers;Waterstop;Waterstop;17.2;m;5;86;;;;6.5;26.125;-6.2;PRS_BO_STR_ProtectionLayer_Waterstop
PRS_BO_STR;Protection Layer;44109;ProtectionWork;Basement Protection Layer FF;Protection Layers;Waterstop;Waterstop;17.2;m;5;86;;;;43.5;26.125;-6.2;PRS_BO_STR_ProtectionLayer_Waterstop
PRS_BO_STR;Protection Layer;44073;ProtectionWork;Basement Protection Layer FF;Protection Layers;Waterstop;Waterstop;18.406;m;5;92.03;;;;14.381;20.779;-5.6;PRS_BO_STR_ProtectionLayer_Waterstop
PRS_BO_STR;Protection Layer;44097;ProtectionWork;Basement Protection Layer FF;Protection Layers;Waterstop;Waterstop;18.406;m;5;92.03;;;;35.619;20.779;-5.6;PRS_BO_STR_ProtectionLayer_Waterstop
PRS_BO_STR;Protection Layer;44085;ProtectionWork;Basement Protection Layer FF;Protection Layers;Waterstop;Waterstop;18.765;m;5;93.825;;;;23.892;20.367;-5.6;PRS_BO_STR_ProtectionLayer_Waterstop
PRS_BO_STR;Protection Layer;44121;ProtectionWork;Basement Protection Layer FF;Protection Layers;Waterstop;Waterstop;21.2;m;5;106;;;;43.8;31.856;-6.2;PRS_BO_STR_ProtectionLayer_Waterstop
PRS_BO_STR;Protection Layer;43992;ProtectionWork;Basement Protection Layer FF;Protection Layers;Waterstop;Waterstop;180;m;5;900;;;;25;20;-4.2;PRS_BO_STR_ProtectionLayer_Waterstop
PRB_BO_STR;Ramp;41012;ConcreteWork;RC_Ramp;Concrete;C30/37 for Slabs;C30/37 for Slabs;2.812;m3;99;278.388;2.512;3;0.373;43.5;19.044;-3.206;PRS_BO_STR_Ramp_C30/37forSlabs
PRB_BO_STR;Ramp;41021;ConcreteWork;RC_Ramp;Concrete;C30/37 for Slabs;C30/37 for Slabs;2.812;m3;99;278.388;2.512;3;0.373;6.5;19.044;-3.206;PRS_BO_STR_Ramp_C30/37forSlabs
PRB_BO_STR;Ramp;42242;ConcreteWork;RC_Ramp;Concrete;C30/37 for Slabs;C30/37 for Slabs;3.487;m3;99;345.213;4.677;3;0.249;6.5;2.775;-0.375;PRS_BO_STR_Ramp_C30/37forSlabs
PRB_BO_STR;Ramp;42252;ConcreteWork;RC_Ramp;Concrete;C30/37 for Slabs;C30/37 for Slabs;3.487;m3;99;345.213;4.677;3;0.249;43.5;2.775;-0.375;PRS_BO_STR_Ramp_C30/37forSlabs
PRB_BO_STR;Ramp;40739;ConcreteWork;RC_Ramp;Concrete;C30/37 for Slabs;C30/37 for Slabs;9;m3;99;891;12.238;3;0.245;6.5;11.1;-1.825;PRS_BO_STR_Ramp_C30/37forSlabs
PRB_BO_STR;Ramp;40972;ConcreteWork;RC_Ramp;Concrete;C30/37 for Slabs;C30/37 for Slabs;9;m3;99;891;12.238;3;0.245;43.5;11.1;-1.825;PRS_BO_STR_Ramp_C30/37forSlabs
PRB_BO_STR;Ramp;41012;ConcreteWork;RC_Ramp;Formwork;Formwork for Slabs;Formwork for Slabs;0.937;m2;13;12.181;2.512;3;0.373;43.5;19.044;-3.206;PRS_BO_STR_Ramp_FormworkforSlabs
PRB_BO_STR;Ramp;41021;ConcreteWork;RC_Ramp;Formwork;Formwork for Slabs;Formwork for Slabs;0.937;m2;13;12.181;2.512;3;0.373;6.5;19.044;-3.206;PRS_BO_STR_Ramp_FormworkforSlabs
PRB_BO_STR;Ramp;42242;ConcreteWork;RC_Ramp;Formwork;Formwork for Slabs;Formwork for Slabs;1.162;m2;13;15.106;4.677;3;0.249;6.5;2.775;-0.375;PRS_BO_STR_Ramp_FormworkforSlabs
PRB_BO_STR;Ramp;42252;ConcreteWork;RC_Ramp;Formwork;Formwork for Slabs;Formwork for Slabs;1.162;m2;13;15.106;4.677;3;0.249;43.5;2.775;-0.375;PRS_BO_STR_Ramp_FormworkforSlabs
PRB_BO_STR;Ramp;40739;ConcreteWork;RC_Ramp;Formwork;Formwork for Slabs;Formwork for Slabs;3;m2;13;39;12.238;3;0.245;6.5;11.1;-1.825;PRS_BO_STR_Ramp_FormworkforSlabs
PRB_BO_STR;Ramp;40972;ConcreteWork;RC_Ramp;Formwork;Formwork for Slabs;Formwork for Slabs;3;m2;13;39;12.238;3;0.245;43.5;11.1;-1.825;PRS_BO_STR_Ramp_FormworkforSlabs
PRB_BO_STR;Ramp;41012;ConcreteWork;RC_Ramp;Reinforcement;Reinforcement for Slabs;Reinforcement for Slabs - B500C;225;kg;1;225;2.512;3;0.373;43.5;19.044;-3.206;PRS_BO_STR_Ramp_ReinforcementforSlabs
PRB_BO_STR;Ramp;41021;ConcreteWork;RC_Ramp;Reinforcement;Reinforcement for Slabs;Reinforcement for Slabs - B500C;225;kg;1;225;2.512;3;0.373;6.5;19.044;-3.206;PRS_BO_STR_Ramp_ReinforcementforSlabs
PRB_BO_STR;Ramp;42242;ConcreteWork;RC_Ramp;Reinforcement;Reinforcement for Slabs;Reinforcement for Slabs - B500C;279;kg;1;279;4.677;3;0.249;6.5;2.775;-0.375;PRS_BO_STR_Ramp_ReinforcementforSlabs
PRB_BO_STR;Ramp;42252;ConcreteWork;RC_Ramp;Reinforcement;Reinforcement for Slabs;Reinforcement for Slabs - B500C;279;kg;1;279;4.677;3;0.249;43.5;2.775;-0.375;PRS_BO_STR_Ramp_ReinforcementforSlabs
PRB_BO_STR;Ramp;40739;ConcreteWork;RC_Ramp;Reinforcement;Reinforcement for Slabs;Reinforcement for Slabs - B500C;720;kg;1;720;12.238;3;0.245;6.5;11.1;-1.825;PRS_BO_STR_Ramp_ReinforcementforSlabs
PRB_BO_STR;Ramp;40972;ConcreteWork;RC_Ramp;Reinforcement;Reinforcement for Slabs;Reinforcement for Slabs - B500C;720;kg;1;720;12.238;3;0.245;43.5;11.1;-1.825;PRS_BO_STR_Ramp_ReinforcementforSlabs
PRS_BO_STR;Retaining Wall;32048;ConcreteWork;RC_RW (CW/C-C);Concrete;C30/37 for Retaining Walls;C30/37 for Retaining Walls and external columns;8.495;m3;99;841.005;6.65;0.35;3.65;13.675;0.275;-1.575;PRS_BO_STR_RetainingWall_C30/37forRetainingWalls
PRS_BO_STR;Retaining Wall;32068;ConcreteWork;RC_RW (CW/C-C);Concrete;C30/37 for Retaining Walls;C30/37 for Retaining Walls and external columns;8.495;m3;99;841.005;6.65;0.35;3.65;36.325;0.275;-1.575;PRS_BO_STR_RetainingWall_C30/37forRetainingWalls
PRS_BO_STR;Retaining Wall;31629;ConcreteWork;RC_RW (RW-C);Concrete;C30/37 for Retaining Walls;C30/37 for Retaining Walls and external columns;9.193;m3;99;910.107;7.725;0.35;3.4;4.137;0.274;-1.7;PRS_BO_STR_RetainingWall_C30/37forRetainingWalls
PRS_BO_STR;Retaining Wall;32077;ConcreteWork;RC_RW (RW-C);Concrete;C30/37 for Retaining Walls;C30/37 for Retaining Walls and external columns;9.193;m3;99;910.107;7.725;0.35;3.4;45.863;0.274;-1.7;PRS_BO_STR_RetainingWall_C30/37forRetainingWalls
PRS_BO_STR;Retaining Wall;32122;ConcreteWork;RC_RW (CW/C-C);Concrete;C30/37 for Retaining Walls;C30/37 for Retaining Walls and external columns;17.731;m3;99;1755.369;14.9;0.35;3.4;24.975;39.725;-1.7;PRS_BO_STR_RetainingWall_C30/37forRetainingWalls
PRS_BO_STR;Retaining Wall;32059;ConcreteWork;RC_RW (CW/C-C);Concrete;C30/37 for Retaining Walls;C30/37 for Retaining Walls and external columns;17.85;m3;99;1767.15;15;0.35;3.4;25;0.275;-1.7;PRS_BO_STR_RetainingWall_C30/37forRetainingWalls
PRS_BO_STR;Retaining Wall;32131;ConcreteWork;RC_RW (RW-C);Concrete;C30/37 for Retaining Walls;C30/37 for Retaining Walls and external columns;19.813;m3;99;1961.487;16.65;0.35;3.4;8.6;39.726;-1.7;PRS_BO_STR_RetainingWall_C30/37forRetainingWalls
PRS_BO_STR;Retaining Wall;32113;ConcreteWork;RC_RW (RW-C);Concrete;C30/37 for Retaining Walls;C30/37 for Retaining Walls and external columns;19.873;m3;99;1967.427;16.7;0.35;3.4;41.375;39.726;-1.7;PRS_BO_STR_RetainingWall_C30/37forRetainingWalls
PRS_BO_STR;Retaining Wall;32104;ConcreteWork;RC_RW (RW-C);Concrete;C30/37 for Retaining Walls;C30/37 for Retaining Walls and external columns;20.498;m3;99;2029.302;17.225;0.35;3.4;49.726;31.113;-1.7;PRS_BO_STR_RetainingWall_C30/37forRetainingWalls
PRS_BO_STR;Retaining Wall;32140;ConcreteWork;RC_RW (RW-C);Concrete;C30/37 for Retaining Walls;C30/37 for Retaining Walls and external columns;20.498;m3;99;2029.302;17.225;0.35;3.4;0.274;31.113;-1.7;PRS_BO_STR_RetainingWall_C30/37forRetainingWalls
PRS_BO_STR;Retaining Wall;31620;ConcreteWork;RC_RW (RW-C);Concrete;C30/37 for Retaining Walls;C30/37 for Retaining Walls and external columns;25.853;m3;99;2559.447;21.725;0.35;3.4;0.275;11.137;-1.7;PRS_BO_STR_RetainingWall_C30/37forRetainingWalls
PRS_BO_STR;Retaining Wall;32086;ConcreteWork;RC_RW (RW-C);Concrete;C30/37 for Retaining Walls;C30/37 for Retaining Walls and external columns;25.853;m3;99;2559.447;21.725;0.35;3.4;49.725;11.137;-1.7;PRS_BO_STR_RetainingWall_C30/37forRetainingWalls
PRS_BO_STR;Retaining Wall;32048;ConcreteWork;RC_RW (CW/C-C);Concrete;Wat.Pr. Admixtures for Ret.Wall;Wat.Pr. Admixtures for Ret.Wall and external basement columns;21.238;kg;1;21.238;6.65;0.35;3.65;13.675;0.275;-1.575;PRS_BO_STR_RetainingWall_Wat.Pr.AdmixturesforRet.Wall
PRS_BO_STR;Retaining Wall;32068;ConcreteWork;RC_RW (CW/C-C);Concrete;Wat.Pr. Admixtures for Ret.Wall;Wat.Pr. Admixtures for Ret.Wall and external basement columns;21.238;kg;1;21.238;6.65;0.35;3.65;36.325;0.275;-1.575;PRS_BO_STR_RetainingWall_Wat.Pr.AdmixturesforRet.Wall
PRS_BO_STR;Retaining Wall;31629;ConcreteWork;RC_RW (RW-C);Concrete;Wat.Pr. Admixtures for Ret.Wall;Wat.Pr. Admixtures for Ret.Wall and external basement columns;22.982;kg;1;22.982;7.725;0.35;3.4;4.137;0.274;-1.7;PRS_BO_STR_RetainingWall_Wat.Pr.AdmixturesforRet.Wall
PRS_BO_STR;Retaining Wall;32077;ConcreteWork;RC_RW (RW-C);Concrete;Wat.Pr. Admixtures for Ret.Wall;Wat.Pr. Admixtures for Ret.Wall and external basement columns;22.982;kg;1;22.982;7.725;0.35;3.4;45.863;0.274;-1.7;PRS_BO_STR_RetainingWall_Wat.Pr.AdmixturesforRet.Wall
PRS_BO_STR;Retaining Wall;32122;ConcreteWork;RC_RW (CW/C-C);Concrete;Wat.Pr. Admixtures for Ret.Wall;Wat.Pr. Admixtures for Ret.Wall and external basement columns;44.327;kg;1;44.327;14.9;0.35;3.4;24.975;39.725;-1.7;PRS_BO_STR_RetainingWall_Wat.Pr.AdmixturesforRet.Wall
PRS_BO_STR;Retaining Wall;32059;ConcreteWork;RC_RW (CW/C-C);Concrete;Wat.Pr. Admixtures for Ret.Wall;Wat.Pr. Admixtures for Ret.Wall and external basement columns;44.625;kg;1;44.625;15;0.35;3.4;25;0.275;-1.7;PRS_BO_STR_RetainingWall_Wat.Pr.AdmixturesforRet.Wall
PRS_BO_STR;Retaining Wall;32131;ConcreteWork;RC_RW (RW-C);Concrete;Wat.Pr. Admixtures for Ret.Wall;Wat.Pr. Admixtures for Ret.Wall and external basement columns;49.534;kg;1;49.534;16.65;0.35;3.4;8.6;39.726;-1.7;PRS_BO_STR_RetainingWall_Wat.Pr.AdmixturesforRet.Wall
PRS_BO_STR;Retaining Wall;32113;ConcreteWork;RC_RW (RW-C);Concrete;Wat.Pr. Admixtures for Ret.Wall;Wat.Pr. Admixtures for Ret.Wall and external basement columns;49.683;kg;1;49.683;16.7;0.35;3.4;41.375;39.726;-1.7;PRS_BO_STR_RetainingWall_Wat.Pr.AdmixturesforRet.Wall
PRS_BO_STR;Retaining Wall;32104;ConcreteWork;RC_RW (RW-C);Concrete;Wat.Pr. Admixtures for Ret.Wall;Wat.Pr. Admixtures for Ret.Wall and external basement columns;51.244;kg;1;51.244;17.225;0.35;3.4;49.726;31.113;-1.7;PRS_BO_STR_RetainingWall_Wat.Pr.AdmixturesforRet.Wall
PRS_BO_STR;Retaining Wall;32140;ConcreteWork;RC_RW (RW-C);Concrete;Wat.Pr. Admixtures for Ret.Wall;Wat.Pr. Admixtures for Ret.Wall and external basement columns;51.244;kg;1;51.244;17.225;0.35;3.4;0.274;31.113;-1.7;PRS_BO_STR_RetainingWall_Wat.Pr.AdmixturesforRet.Wall
PRS_BO_STR;Retaining Wall;31620;ConcreteWork;RC_RW (RW-C);Concrete;Wat.Pr. Admixtures for Ret.Wall;Wat.Pr. Admixtures for Ret.Wall and external basement columns;64.632;kg;1;64.632;21.725;0.35;3.4;0.275;11.137;-1.7;PRS_BO_STR_RetainingWall_Wat.Pr.AdmixturesforRet.Wall
PRS_BO_STR;Retaining Wall;32086;ConcreteWork;RC_RW (RW-C);Concrete;Wat.Pr. Admixtures for Ret.Wall;Wat.Pr. Admixtures for Ret.Wall and external basement columns;64.632;kg;1;64.632;21.725;0.35;3.4;49.725;11.137;-1.7;PRS_BO_STR_RetainingWall_Wat.Pr.AdmixturesforRet.Wall
PRS_BO_STR;Retaining Wall;32068;ConcreteWork;RC_RW (CW/C-C);Formwork;Formwork for Columns,CW & RW;Formwork for Columns, concrete walls and retaining walls;21.717;m2;13;282.321;6.65;0.35;3.65;36.325;0.275;-1.575;PRS_BO_STR_RetainingWall_FormworkforColumns,CW&RW
